AutoDetailID,PolicyID,VehicleMake,VehicleModel,VehicleYear,VIN,LicensePlate,DriverLicenseNumber,Mileage,UsageType,GarageAddress,SafetyFeatures
41491,119024,BMW,Face,2015,2ACCAYKUHA3D5WNUT,0ZR W79,,6792,Commercial,,
41492,119027,Hyundai,Level,2012,1EFI8W9QEZQVOJ0F4,274-JAV,,27391,Commercial,,
41493,119028,Mercedes,Night,2015,WJL2P9WIIG8MD5CIM,BL 50192,,65309,Personal,,
41494,119033,Volkswagen,Party,2011,WXAKOUN87R6OE7RHG,6L 0S2VGL,,142090,Commercial,,
41495,119034,Hyundai,Finally,2016,TDR5V8DSWKAA5D4CO,XMH 777,,79497,Commercial,,
41496,119035,Mercedes,Night,2012,JQVUW5863ZC2NS3PJ,8-74208E,,134685,Commercial,,
41497,119037,Mercedes,Personal,2015,8CQ6FHJ1I75RVCVV4,8BH 863,,77640,Personal,,
41498,119050,Kia,Modern,2023,Q970GLGR4Z4B6I8E4,49-PW81,,56437,Personal,,
41499,119054,Hyundai,Daughter,2015,TB0T2ASWSCFLRB8A5,4G 3U0HIQ,,136310,Commercial,,
41500,119056,Mercedes,Alone,2024,WNGRWC9R65ONTPP1J,044 GKZ,,109791,Commercial,,
41501,119057,Volkswagen,Enter,2025,0ERRZ85UTELQD49DN,LRU-3743,,80542,Commercial,,
41502,119058,Nissan,Lay,2015,LL26W41MFW31C1A19,31D XV7,,20791,Commercial,,
41503,119059,Volkswagen,Difference,2024,NWS3C0X3LEY1WEHO9,93-5394X,,146980,Commercial,,
41504,119060,Mercedes,Realize,2010,CI7D2HMB6YFFQ0WOH,833 QZ5,,49473,Personal,,
41505,119062,Mercedes,You,2021,0LI8DUG10XXR23R19,LWD 965,,51777,Commercial,,
41506,119067,Nissan,Account,2019,6685TG7UL3TXWSRQM,90S 8352,,68558,Personal,,
41507,119069,Chevrolet,Compare,2021,7VAT0YYYMET114JQW,705-JIE,,67578,Commercial,,
41508,119070,BMW,Thousand,2014,6RIPRRCNNQYCNF0CA,LPU 756,,47352,Personal,,
41509,119074,Ford,Decision,2023,HJIVG3MG0XW615WVS,S21-OVO,,34284,Commercial,,
41510,119075,BMW,Second,2017,GDOM4LB4IHJD6G0V2,8C235,,116296,Commercial,,
41511,119078,Mercedes,Model,2017,C41I1E6KMCUB7NA1I,2-90119N,,143014,Personal,,
41512,119079,Honda,Laugh,2010,GD9NOZA4H3K5K1XG9,7FWF 11,,80387,Commercial,,
41513,119080,Honda,Various,2021,ZK2Y7UQ8HMLIQN5XQ,8-99283,,31541,Commercial,,
41514,119084,Chevrolet,Finish,2019,F4FC82QLFLXEDE08U,OH7 6943,,101802,Commercial,,
41515,119087,Honda,Middle,2017,DI25H926X4TT93LS3,6P916,,22172,Personal,,
41516,119089,Volkswagen,Reveal,2024,8YPV2F0TW81AMY72A,6SR0968,,107002,Commercial,,
41517,119091,Honda,Likely,2020,AE63XBQX0ZKBEXI3I,497 SU4,,96938,Personal,,
41518,119096,Nissan,Soldier,2011,P15FU0L4XMI7D5UV5,4AJ0101,,6573,Commercial,,
41519,119098,Nissan,Difficult,2011,TM7HQAY78VI9XE8BL,UPQ-814,,135085,Personal,,
41520,119100,BMW,Bill,2023,3T9RMIUPJXURIZFBA,3G 0R2IHU,,83998,Personal,,
41521,119102,BMW,Season,2022,TTL7O4GGMMYUMZ9EL,269-NBX,,131388,Personal,,
41522,119103,Kia,Season,2024,8NBSQ1WNREDI86UOU,W31-WEB,,104394,Personal,,
41523,119108,Honda,Trial,2020,L4I9NHNU8PA0ARR1O,4SZT 23,,127431,Commercial,,
41524,119110,Kia,Rate,2015,YNOEP4DQ7NCTS5O35,KUU 636,,60702,Commercial,,
41525,119115,BMW,Safe,2012,KTZ3Z4CH03A72LS05,472-INZ,,95391,Commercial,,
41526,119118,Chevrolet,Treat,2023,QZ1RXV28SDZODJVSJ,498JP,,71217,Commercial,,
41527,119120,Mercedes,Knowledge,2024,2RLQ10NEC36FM8N65,XL 17224,,122155,Commercial,,
41528,119129,Toyota,Reason,2022,9EV018N2VS3BL1F46,SZX-0111,,63407,Commercial,,
41529,119132,Nissan,Husband,2014,8B6HV9KGQPI2VWBRB,J34-RQZ,,9394,Personal,,
41530,119135,Chevrolet,Personal,2013,0I6LRUR5LWOYPTFI3,OD-2025,,80799,Personal,,
41531,119146,Hyundai,Fight,2018,NH29C9Y86405BJTN9,298QPK,,86480,Commercial,,
41532,119147,Mercedes,Hope,2019,HMNOCXOJR3SEXH4PL,408809,,5493,Commercial,,
41533,119149,Volkswagen,Keep,2012,X1IC5E8CBVF12LOL8,YFT-1457,,68068,Personal,,
41534,119150,Chevrolet,Specific,2019,EJAS001Y6XXSMX6DZ,26-8884P,,81631,Commercial,,
41535,119153,Volkswagen,Everybody,2021,7OGCR5V0BUS0BHAOY,16-12373,,59118,Commercial,,
41536,119156,Toyota,Worker,2020,FYBR51HKCW2OWU0OS,YB 5225,,136271,Personal,,
41537,119158,Chevrolet,Green,2015,YNVML4LBKB4KALZJK,494 OAG,,35063,Commercial,,
41538,119161,Ford,Though,2013,C7Q1QZ6PPJASGZHNC,231 AIC,,68288,Commercial,,
41539,119163,BMW,Dark,2021,MY43H89PQTC6PRZYF,8R 9239E,,88495,Personal,,
41540,119169,Volkswagen,Environment,2013,9JVGISVHHVEWT6U8T,28C-RHAQ,,100309,Personal,,
41541,119170,Chevrolet,Receive,2022,KNJJ9MZ98ZFZDIFRU,9-41987,,11790,Personal,,
41542,119176,Nissan,Step,2020,0IXB726KL9XEEU4ET,856331,,34569,Personal,,
41543,119182,Volkswagen,Part,2020,NAB86T44YIJHX1WYM,RHG-3468,,59423,Commercial,,
41544,119184,Kia,That,2017,X76FMVX147MJ8SDGK,50Q JC8,,40898,Commercial,,
41545,119185,Volkswagen,Last,2016,LNFEJN7PQKS861PJQ,976-JOL,,96848,Personal,,
41546,119186,Ford,Become,2013,BG0O85IQSYTGR4DUV,U96-44R,,32127,Personal,,
41547,119187,Ford,Address,2017,V1WDM8TGYIAMXGT3B,HGR 404,,28777,Commercial,,
41548,119190,Ford,Organization,2019,UNGC7YON4LFQJQVW1,127263,,106161,Commercial,,
41549,119191,Toyota,Turn,2013,FJWACV6R0G5REXL46,3598,,134035,Commercial,,
41550,119193,Toyota,Think,2014,YCDIV4OOMWZD8I8ID,HMN 341,,101030,Commercial,,
41551,119203,Honda,Spring,2018,NNW8FDKAQ936AABPZ,236 ITH,,34002,Personal,,
41552,119212,Kia,Often,2021,X073K63WN2RCST4SI,GXU-8748,,57084,Commercial,,
41553,119214,Toyota,Since,2017,G9M84Z39A1NLZTEFG,231 PNB,,56692,Commercial,,
41554,119218,Volkswagen,Check,2012,HDFJQLRF8MSLWKLNS,2J-GHQU,,144179,Commercial,,
41555,119221,BMW,Among,2017,7PTV1UMZEZ1CADQDM,0094 ID,,103563,Commercial,,
41556,119223,Kia,Religious,2011,N3XB2JLXA731LDYLI,107-RPF,,146625,Personal,,
41557,119224,Chevrolet,Deal,2014,EEFODE10UGUEXZ9IY,PN7 L1S,,111868,Commercial,,
41558,119225,Toyota,Return,2018,5CWQE3XAWONGZ7N1T,732-UHQ,,113121,Personal,,
41559,119226,Honda,Ground,2022,U1F2J3V1OSMPNCFAB,28-NT58,,56207,Commercial,,
41560,119227,Honda,Cell,2025,GG0I7KURCPOAEKP5Z,D47 5UT,,112494,Commercial,,
41561,119230,Honda,Final,2023,N7N6YEORYO64B8RLJ,504 ZDS,,11281,Commercial,,
41562,119235,BMW,Anyone,2011,5F92K4296EIW083OZ,90D S33,,128255,Commercial,,
41563,119237,Chevrolet,Away,2011,H722KFFPV8W4L0AL8,6DV K22,,20026,Personal,,
41564,119238,Nissan,Expert,2018,F9QU6YHM5U53LB6V5,YDJ-9046,,149030,Commercial,,
41565,119247,Hyundai,Win,2010,OWJH8JY99SGU3SICF,4E 0B0VWL,,53318,Commercial,,
41566,119250,Toyota,Become,2015,ODHAMW2XS5JMMLRNA,009 VUL,,23266,Commercial,,
41567,119252,BMW,However,2013,PA1PYMSP0NTN7ASA2,50S-LJIM,,134254,Commercial,,
41568,119257,BMW,Reach,2024,UH14UZB17X1BW8KQZ,AG4 9332,,118967,Personal,,
41569,119260,Mercedes,A,2014,E82L3UJXWBSWYEZPR,934 4SE,,111531,Personal,,
41570,119266,Mercedes,Bit,2017,TQMWOLW33UVJ9K128,5FS 362,,11888,Personal,,
41571,119267,BMW,Property,2022,QYSQXCIFIP72YJAJ6,DCP-971,,84313,Personal,,
41572,119268,Ford,Material,2020,DJGOV22BPMB71B1TC,936 URC,,94229,Personal,,
41573,119272,Volkswagen,Perhaps,2019,JOBXP0C1CNYEAUK1I,GPZ 0692,,88603,Commercial,,
41574,119275,Mercedes,Question,2019,26XJPM1683W2DY9JJ,3719,,75557,Personal,,
41575,119278,Chevrolet,Born,2024,7PD4NLZE16W8IV955,SCH 523,,88732,Commercial,,
41576,119279,BMW,Defense,2015,4PSD53Z7DEHFXTFBW,QJZ-582,,64143,Commercial,,
41577,119281,Ford,Conference,2017,T1U3M19WQB234VQA7,XEI0875,,51681,Commercial,,
41578,119284,Kia,Term,2016,SASA6HRORVX1S17HV,J09 3ZD,,77994,Personal,,
41579,119287,Mercedes,International,2019,S6P2VLD2DVLY4C2G3,9IM8232,,50017,Commercial,,
41580,119288,Kia,Get,2020,AYCWDNP9TOWCFJRDN,212 2688,,93763,Personal,,
41581,119291,Ford,Dinner,2011,46F46R72ODRZXTQU6,H02-62T,,95563,Commercial,,
41582,119294,Volkswagen,Put,2022,M4O64YZSA8SFMNMFA,5T 20355,,41404,Commercial,,
41583,119295,BMW,Town,2015,CYUIVJPOW571XWBEC,4MS 055,,147730,Commercial,,
41584,119297,Volkswagen,Within,2011,S8E1CHW2JJAAZF9X8,ZJM 473,,55801,Commercial,,
41585,119302,Mercedes,Officer,2010,CCR5UQUZCL0EIAN1J,580-EEL,,84881,Personal,,
41586,119303,Mercedes,Management,2024,L4X7ROCAPSAW8WKOB,NYY 340,,78621,Commercial,,
41587,119305,Kia,Imagine,2019,MBJKXJ1QPTDXH5L0T,LLB 1826,,110678,Commercial,,
41588,119310,Kia,As,2018,6GLQTVLM7CVJK6MPS,CVX-8595,,88631,Personal,,
41589,119312,Mercedes,Cup,2022,N6PEPNU4CMXBHIQYA,2U YZ235,,108243,Commercial,,
41590,119315,BMW,Body,2010,VT8N13ITGCIWBT1IR,9O 68142,,101173,Personal,,
41591,119321,Ford,Stuff,2024,EGPH3JAVTS1BFWHYU,01H F98,,137967,Personal,,
41592,119324,Volkswagen,Course,2016,68YXECM18F1VXJS77,7H-GFCD,,140864,Personal,,
41593,119326,Chevrolet,Successful,2010,4ZCG4H7AFZIWWEL92,SLD 017,,136490,Personal,,
41594,119330,Toyota,Outside,2011,IZILB5D8MV93ZG1GQ,UN 7703,,52899,Personal,,
41595,119331,BMW,President,2019,ZRSBKPQMSB00GCIOC,9-68494C,,108610,Commercial,,
41596,119334,Volkswagen,Hotel,2020,O4CSBD5IZP3IQ11IN,806QM,,111737,Commercial,,
41597,119337,Toyota,Never,2017,8BS4HX1EZ10Z6YKNB,XA0 0838,,146077,Commercial,,
41598,119339,Toyota,Property,2016,NCNF12PCOJLDIEYFH,779 UKG,,131379,Personal,,
41599,119341,Ford,Above,2013,STJOCQFZ8P79MEPNV,84H GL1,,23652,Commercial,,
41600,119345,Hyundai,Pull,2014,PQVGVMR7ALLHRC525,5Y143,,11715,Personal,,
41601,119346,Volkswagen,Action,2017,ZOG0LXUH7C9HUD1PZ,8GF6887,,83017,Personal,,
41602,119360,Hyundai,Blue,2010,NTP2R59HV46J96U5T,887R,,56252,Personal,,
41603,119363,Toyota,Say,2010,G60IQZXJIVI346EE0,6X 3U1JBE,,139181,Commercial,,
41604,119367,Chevrolet,Most,2016,QXDXEYLI5DQRZ3E70,1U 7R9YMI,,84949,Personal,,
41605,119368,Mercedes,Tax,2021,YY4RR172I3LB4GPGC,XWH 700,,84523,Commercial,,
41606,119375,Honda,Method,2023,K1QDW6PZR5F3E4GEU,2OC A02,,11298,Commercial,,
41607,119380,Volkswagen,Each,2014,CJCRL6XWDOJHZHKHM,XPT J25,,101408,Personal,,
41608,119381,BMW,Move,2010,45R9R6X9GRCN77MU4,U 289849,,148654,Personal,,
41609,119385,Volkswagen,Defense,2023,X249XID2YE4GAVQKY,263-ZBV,,85161,Commercial,,
41610,119389,Toyota,Finally,2014,NWANEPVGSM1GVMIRN,0196 TB,,74845,Personal,,
41611,119390,Toyota,Defense,2013,WEO4D8LKOAH6OICJW,16PY006,,27611,Personal,,
41612,119393,Volkswagen,Design,2011,MUDP6XNAS0PQO50YU,2XQ U22,,12818,Commercial,,
41613,119394,BMW,Behavior,2014,XE2SNXCUB54RXN0UL,560-XAU,,8057,Personal,,
41614,119395,Hyundai,Involve,2011,1DR84UHR0HR4XWX9F,17-07872,,10826,Commercial,,
41615,119403,Nissan,Develop,2010,YPG2HFRG091UT4Q9G,17I-WSVO,,134823,Personal,,
41616,119412,Volkswagen,Threat,2017,V6KTSGQWL4Y64FIC7,406-JXZV,,115325,Commercial,,
41617,119413,BMW,Pretty,2025,0UYOBTY4MW4M0L5AX,35G-QGIW,,25491,Commercial,,
41618,119414,Ford,Evidence,2016,91AJN4AF8PS2P7NJQ,96G•262,,72094,Commercial,,
41619,119418,Chevrolet,Give,2011,QRU12MBTA1RZKXJCK,853ZDN,,109013,Personal,,
41620,119419,Hyundai,Serve,2024,S2JEE4TUVIAVGZ3XG,LIP 185,,146887,Commercial,,
41621,119420,Toyota,Federal,2020,UF8PR8DHGHAN9FF4W,0N-AHOP,,48976,Commercial,,
41622,119421,BMW,Left,2024,FB4FWTMNRN8JEKVUH,933 9423,,14296,Commercial,,
41623,119423,Honda,Late,2011,36DH8IMZG14W8IW5V,1T T7465,,89076,Commercial,,
41624,119427,Chevrolet,Fear,2019,MUMB4AME6P84YZSQM,SNP 296,,50157,Personal,,
41625,119433,Ford,Instead,2023,JSR5C7DN3GZFFUS0F,615 GNY,,27143,Personal,,
41626,119436,Kia,Protect,2024,N1RLYDGKTV4BVIFAH,542F,,67757,Personal,,
41627,119437,Mercedes,Operation,2018,Q0QVDYPYXS25NSA4O,IMO-5582,,24857,Personal,,
41628,119438,Chevrolet,Reveal,2021,J42IPKNWRX6D3TCWA,2OR5352,,145704,Personal,,
41629,119439,Hyundai,Include,2022,MWIY7JP8ORT2I65WV,7Q F4042,,12356,Personal,,
41630,119440,Kia,Ask,2025,BCZ0TN1BXRY571CM6,3189,,147242,Personal,,
41631,119444,Kia,Analysis,2010,SKAH6FBNP5AGHS1CH,PEH-6940,,129975,Commercial,,
41632,119448,Chevrolet,Policy,2016,2TL25AUDCPK46MMI0,7C-HVKU,,138782,Personal,,
41633,119453,Toyota,Just,2025,82T0B88VEOMPZOUB2,MCW-6566,,146055,Personal,,
41634,119454,Toyota,Physical,2017,0COCKDGOGSPTYFG2N,8K 88976,,140626,Commercial,,
41635,119456,Honda,True,2025,NTL9ZID2VECT6ZHLF,9HN 351,,47436,Personal,,
41636,119457,Ford,Leave,2019,F9YFFN77PIZFWA5E2,GTI8135,,34304,Commercial,,
41637,119458,Toyota,After,2018,UIR4033M5BOG7512O,35DB685,,85709,Commercial,,
41638,119463,Chevrolet,Call,2017,BQG511BNPIV0MY0VD,JPM-6640,,133700,Commercial,,
41639,119467,Mercedes,End,2017,6ATVXOQHM1TPEBTIA,5-0666X,,82718,Personal,,
41640,119469,Chevrolet,Job,2019,BGTXKTA7NJKFH142R,138-HCJ,,57604,Commercial,,
41641,119472,Volkswagen,Seek,2022,CQFC1HD0WBHC9GD8L,TN 40440,,134816,Commercial,,
41642,119477,Kia,Son,2010,4Q0OFHG96ZVI3JPKF,SCM 567,,81389,Personal,,
41643,119478,Chevrolet,Somebody,2012,0DTOET1PL5JBIXA84,566 AY0,,123066,Personal,,
41644,119484,Chevrolet,Maybe,2024,3MLK8O1V1ZCX3PEEQ,6XX2400,,29303,Commercial,,
41645,119486,Hyundai,Concern,2013,L29XFEIXWAS9VDIP9,212-LET,,115098,Commercial,,
41646,119489,Ford,Industry,2017,WHXGHKJERL57EK7GF,04EV7,,128083,Personal,,
41647,119493,Mercedes,Paper,2021,N4NGLWYWCKS76Z54Y,788 6FE,,89836,Commercial,,
41648,119504,Honda,Any,2018,C3GSSPJGGYKSYL9RO,7FT5957,,103733,Personal,,
41649,119509,Honda,Check,2020,QIC2DGE9MK0081CYR,ZCX 777,,14360,Personal,,
41650,119513,Kia,Detail,2016,0PUU0BTRSQKW7RUS5,9437 TL,,112211,Personal,,
41651,119516,BMW,All,2019,41W1K7KLJJ8NPCO7A,9XAQ 40,,148181,Commercial,,
41652,119517,Honda,Finally,2015,K9XRWOMZTYWU7VXCL,SBF-5700,,121691,Personal,,
41653,119518,Nissan,Memory,2023,X8DPW1VU7X0VZYS9D,MJZ 256,,108073,Personal,,
41654,119520,Honda,Agent,2018,VXMIHKLSNJ4YSQIX0,9OWU 06,,90811,Personal,,
41655,119523,Nissan,Least,2025,5SZDOKVWK4XI11P26,728-OHJ,,62328,Personal,,
41656,119527,Toyota,Bad,2022,F07M34IYR4EBXI1TI,ANC 872,,92915,Personal,,
41657,119530,Hyundai,Seven,2024,YVBWORDJ2BF28OCW4,8D 2T6LVW,,27824,Personal,,
41658,119532,Mercedes,Play,2012,6BTC8UPSXEXWW6WU6,VV0 Y0R,,48879,Personal,,
41659,119537,Hyundai,White,2020,R6Z8L6G10UIYZWXXS,U 755420,,99935,Commercial,,
41660,119539,Ford,All,2014,N36YSOA4BKTAA7OGZ,3Q AV989,,80555,Commercial,,
41661,119540,Chevrolet,Word,2019,8V0GCX2C89M9Q05JJ,70P 6536,,52304,Personal,,
41662,119545,Chevrolet,Style,2024,WPJI037V70G58T5LH,TDC 675,,81614,Commercial,,
41663,119546,Kia,Ten,2021,1M6Z7FVIVUX4UN860,473 1CR,,84742,Commercial,,
41664,119547,Honda,Nearly,2013,FA2WJJRF57LEKREJ7,EZA-0685,,89621,Commercial,,
41665,119558,Kia,Magazine,2012,HN2B0W8OVL1Q7J0H0,0-Y8746,,88245,Personal,,
41666,119561,Toyota,Stop,2015,HGYEN7R4YSXGFWXPW,Z67-23B,,43796,Commercial,,
41667,119563,Chevrolet,Nice,2011,YGPO719RSZV3OXZCG,965 RRK,,112878,Commercial,,
41668,119564,Mercedes,Down,2025,84YSUYP6JNP8G0ZOT,644YMU,,93517,Commercial,,
41669,119566,Honda,Sense,2024,W5FD1PNVFU9ZRYDFA,PUJ4138,,40983,Personal,,
41670,119568,Ford,Big,2013,462LN7B4RLAJ1162H,YIW 716,,105622,Commercial,,
41671,119572,Honda,That,2024,S8ZL2X3KMXI9DX3RI,667-YLV,,52626,Personal,,
41672,119576,Ford,High,2021,0CV0JEQDB7R04LHT3,068-QJG,,68650,Personal,,
41673,119579,Mercedes,Security,2015,EHAFRWP65CGXKZH3P,EW 2844,,116014,Commercial,,
41674,119582,Chevrolet,Money,2017,02UDQL5JSFYECQ94C,241 2OT,,48081,Personal,,
41675,119586,Toyota,Perform,2017,BSCJUA24AF49WPD52,HNF 473,,88818,Commercial,,
41676,119590,Honda,For,2017,0ST6334KUARIWYSH9,698135,,42479,Commercial,,
41677,119592,Honda,Southern,2018,ZVZYONEJIIE1AIV1O,0G O4921,,133134,Personal,,
41678,119597,Chevrolet,Both,2012,XMNT9085AODW3V9UD,72T A47,,117182,Commercial,,
41679,119598,Chevrolet,Anything,2023,JP03PQ60WNQCXYD4N,3D UB831,,37765,Commercial,,
41680,119604,Volkswagen,Wonder,2025,ZDMC8EIHE97LHN0Z1,ZEV7987,,78877,Personal,,
41681,119606,Volkswagen,International,2020,O8EJLKYB7IWUXN5I1,811 ZKP,,121378,Commercial,,
41682,119617,Ford,Song,2011,Z59GAMN71M2GF7Y4C,140 VPG,,125224,Personal,,
41683,119619,Hyundai,Reality,2010,NBOXVYKPBMWBX6K0G,54D 438,,131323,Personal,,
41684,119621,Ford,College,2021,UBMFQ77YCJNA11ESL,02C SY3,,144829,Commercial,,
41685,119622,Kia,Sport,2022,MR7K7TJ69A61CVDIN,334JUV,,6933,Personal,,
41686,119629,Chevrolet,Seven,2023,BLEOR8MQQDC1HZKTO,TF7 I4K,,20623,Commercial,,
41687,119631,Ford,Moment,2015,95BQHBQRSK98ZAH7Z,KIO 610,,29410,Personal,,
41688,119638,Mercedes,Professor,2015,FN2H67DDGU6L1M6H6,86K JP3,,48602,Personal,,
41689,119641,Kia,Example,2021,42R0PHZUFZYO4T0S8,V03-97D,,113957,Personal,,
41690,119644,Kia,Position,2015,W0XPNAJOFWH7J3ZN7,20W FM9,,86231,Commercial,,
41691,119645,Toyota,Rock,2019,0H68U40QDFWSBAY41,42E 0634,,64747,Commercial,,
41692,119647,Kia,Protect,2025,NYACX38Y3V5SAVPSG,ZVV 994,,101956,Commercial,,
41693,119651,BMW,Lay,2011,TJ1T5BPQA4UQQLIB8,GKL1927,,104336,Personal,,
41694,119659,Toyota,City,2010,FVJ7509ABIRDOD01J,86-V726,,39166,Personal,,
41695,119661,Kia,Join,2016,X8V31SS7HUZFP6KXZ,659 4AD,,134328,Commercial,,
41696,119663,Toyota,Pass,2019,XN3S5DMGL3Z3XHD79,IHJ7562,,86823,Commercial,,
41697,119664,Mercedes,Mouth,2018,47NPX2MSXDK3IZLDO,KNK 166,,59005,Personal,,
41698,119665,Hyundai,Blue,2011,JBY8QJ06WA6LWYEQQ,52O 723,,130752,Personal,,
41699,119668,Kia,Natural,2023,48LJNDPW0C282RZRW,5-39773,,5121,Personal,,
41700,119669,Toyota,Will,2022,YAHAY4SX2T297UVTS,2K T0580,,90418,Personal,,
41701,119673,Ford,Tough,2016,29Q9IXSAZL40LY5MI,HRY 713,,84281,Personal,,
41702,119674,Nissan,Standard,2019,N9ROAD304N0HZ3SQ5,73ES342,,39723,Personal,,
41703,119677,Volkswagen,How,2022,WIXTEDNU8180PXFD9,D94 9RE,,34297,Commercial,,
41704,119678,Toyota,Paper,2018,8Y8NM9UPU6SITPBT9,433-TUS,,61281,Commercial,,
41705,119679,BMW,Present,2024,SQNGIUUZ4JBDA4B4M,VKQ 413,,74705,Personal,,
41706,119681,Nissan,Message,2011,7JZFV7IHE4P1KRBP5,LBJ-552,,112228,Personal,,
41707,119682,Chevrolet,Arrive,2011,2Z3EAU3ELHCZ8VZ13,6E-TEZT,,59108,Commercial,,
41708,119683,Hyundai,Some,2019,87T4CNQS4YS1KDTOG,3TD0415,,77170,Commercial,,
41709,119687,Hyundai,Sometimes,2011,6BKVFDJDT6UB8KFDR,804 BNM,,106765,Commercial,,
41710,119689,Ford,House,2016,19RZ26RD2ZZDLDII1,796 LRG,,113693,Commercial,,
41711,119690,Honda,Dinner,2021,FG5YOW17C1LJA5ZIX,LEE-6383,,138220,Personal,,
41712,119696,Ford,Black,2018,CL8CFBCDNNHE3TLTN,LXH 589,,55838,Commercial,,
41713,119697,Toyota,Mean,2023,4N88B9581FT5EQH2Q,432181,,104437,Personal,,
41714,119700,Chevrolet,Sit,2019,3QTA1GE1J6Z7T1PJN,206A5,,108280,Personal,,
41715,119702,Hyundai,Executive,2017,YOK5HHA4F7JP02PRB,1HT Y62,,77752,Personal,,
41716,119704,Chevrolet,Computer,2017,Z4MY0BD38ZOLEO8AI,4ZE 897,,124375,Personal,,
41717,119705,Chevrolet,Air,2014,845H3POHBZ7TKT1UJ,773 9HJ,,103519,Personal,,
41718,119708,Mercedes,Off,2010,21G98ICQFY982RKY3,LBQ 110,,135809,Commercial,,
41719,119709,Honda,Structure,2010,8A026MVAYTFXCJIZ2,8-H2227,,122162,Commercial,,
41720,119715,Mercedes,Mean,2019,DL91D9O3KGFBTLCB6,561Z,,141432,Personal,,
41721,119718,Toyota,Sort,2010,LGLZ4TJMYTQHFT8QR,997 BR8,,65116,Personal,,
41722,119719,Toyota,Doctor,2010,UI06RA0QL08G058RB,VYS K70,,65307,Commercial,,
41723,119720,Mercedes,Us,2016,95ZS150TSIJRDRVAQ,H29 7KX,,73812,Commercial,,
41724,119726,Chevrolet,For,2017,FPHCQNVRSJ6JN3WQB,GWW-850,,74732,Personal,,
41725,119728,Honda,Member,2022,SSDFNUTKMI8I0P5GE,98T I63,,57212,Commercial,,
41726,119730,Honda,Another,2010,C8PCTPTHEICIT1QHG,306 HAB,,133234,Commercial,,
41727,119739,Nissan,Action,2020,E7LH0J833GYYCOKIP,IOI-201,,109581,Commercial,,
41728,119740,Toyota,Medical,2019,5RJZPP6D58S13AQSC,076 5173,,144206,Personal,,
41729,119741,BMW,Trial,2025,K813UK7AQZ6FTJINM,JMJ-8142,,91311,Commercial,,
41730,119744,Honda,International,2025,46RY011EFN0R3TZ7M,9UZ8105,,61449,Commercial,,
41731,119746,Chevrolet,Allow,2022,Z4WCAP11XWLBGGTLF,11C U35,,22362,Personal,,
41732,119748,Mercedes,Point,2010,T2XSK4DZE129O97AK,D95 4RW,,21842,Commercial,,
41733,119749,Nissan,She,2016,GC34S723AI15VGOXU,XF-6696,,126081,Commercial,,
41734,119756,Ford,Buy,2015,VL8ZEEW86QTKI1B39,8X-RVOD,,58212,Commercial,,
41735,119758,Kia,Fine,2012,O7ZH412HUOVIIKGAM,3K I1363,,30161,Personal,,
41736,119762,Nissan,Large,2021,3B7VS5F5AALB5OZSI,3YFL148,,146955,Personal,,
41737,119765,Mercedes,South,2011,A05SQ32FE4OWQLRO5,OVX P96,,116761,Personal,,
41738,119768,Mercedes,Support,2014,R3P6CRLJFP6F2RB9I,XYO 805,,76276,Personal,,
41739,119769,Toyota,Talk,2016,A40KF7RV54A1CJWJN,671 ZGB,,18194,Commercial,,
41740,119770,Volkswagen,Avoid,2022,3GZRERNWXSLGARCKW,068M,,19740,Commercial,,
41741,119772,Chevrolet,Down,2012,W0Q79QYYB5USP9BX5,KG-3463,,9231,Personal,,
41742,119773,Mercedes,Natural,2025,OQ333ZXYQCCR9KDV0,879-228,,135998,Commercial,,
41743,119777,Ford,No,2014,CK2Q0V3TEZZXLFDVI,899-CPC,,144531,Personal,,
41744,119779,Kia,Could,2012,R0URZI4EH6FH3BUVO,89BP9,,140001,Personal,,
41745,119782,Chevrolet,Force,2014,GJM45PQHIIG7TO4Q7,JSU 404,,99121,Commercial,,
41746,119785,Mercedes,Truth,2023,UUMO8TKECN1XDEOV3,LJV 378,,78513,Personal,,
41747,119786,Volkswagen,One,2021,2L1KYWBJR52I1Y8QB,VPV-2982,,130798,Personal,,
41748,119792,Chevrolet,Research,2021,0X2RFFN1CJSIYGS4Q,76D 9032,,76653,Commercial,,
41749,119794,Honda,Ball,2021,LYECS18MT13YW9DZ1,8-45494U,,5200,Commercial,,
41750,119796,BMW,As,2017,L84ZDCDAOEULWXYSH,6NP0325,,78580,Personal,,
41751,119798,Nissan,Candidate,2013,E4BGTG0NOPROKX6LQ,FZU-353,,92895,Personal,,
41752,119800,Toyota,Head,2016,VI4PS06QEC84AY2IK,2OO 371,,89404,Personal,,
41753,119802,Toyota,Computer,2017,3PG3U4J1UMBVJA6FJ,6XS 571,,36226,Commercial,,
41754,119805,Toyota,Always,2020,4MSQAXX7F9YQNFRGM,HQO 439,,98113,Commercial,,
41755,119810,Ford,Artist,2021,4BRGIHOYYMYP13OK5,2YW U57,,136221,Commercial,,
41756,119811,Nissan,Measure,2014,7JU2FWHVPXRMVQJP0,TID-147,,25844,Personal,,
41757,119813,BMW,Home,2014,JJOQGF4DF9ODTCV1Q,178S,,68968,Personal,,
41758,119815,Hyundai,Public,2017,4TA7B121QIC9IVPBR,6Z266,,98184,Personal,,
41759,119818,Chevrolet,Financial,2018,ZN48PPRU0NNSCIA8B,UVZ-6753,,17727,Personal,,
